"","Country","WorldID"
"Canada1135","Canada",52653
"Canada1136","Canada",52654
"Canada1137","Canada",52655
"Canada1138","Canada",52656
"Canada1139","Canada",52657
"Canada1140","Canada",52658
"Canada1141","Canada",52659
"Canada1142","Canada",52661
"Canada1143","Canada",52662
"Canada1144","Canada",52663
"Canada1145","Canada",52664
"Canada1146","Canada",52665
"Canada1147","Canada",52666
"Canada1148","Canada",52667
"Canada1149","Canada",52668
"Canada1150","Canada",52669
"Canada1151","Canada",52670
"Canada1152","Canada",52671
"Canada1153","Canada",52672
"Canada1154","Canada",52673
"Canada1155","Canada",52674
"Canada1156","Canada",52675
"Canada1157","Canada",52676
"Canada1158","Canada",52677
"Canada1159","Canada",52678
"Canada1160","Canada",52959
"Canada1161","Canada",52960
"Canada1162","Canada",52961
"Canada1163","Canada",52962
"Canada1164","Canada",52963
"Canada1165","Canada",52964
"Canada1166","Canada",52965
"Canada1167","Canada",52966
"Canada1168","Canada",52967
"Canada1169","Canada",52968
"Canada1170","Canada",52969
"Canada1171","Canada",52970
"Canada1172","Canada",52971
"Canada1173","Canada",52972
"Canada1174","Canada",52973
"Canada1175","Canada",52974
"Canada1176","Canada",52975
"Canada1177","Canada",52976
"Canada1178","Canada",52977
"Canada1179","Canada",52978
"Canada1180","Canada",52979
"Canada1181","Canada",52980
"Canada1182","Canada",52981
"Canada1183","Canada",52982
"Canada1184","Canada",52983
"Canada1185","Canada",52984
"Canada1186","Canada",52985
"Canada1187","Canada",52986
"Canada1188","Canada",52987
"Canada1189","Canada",52988
"Canada1190","Canada",52989
"Canada1191","Canada",52990
"Canada1192","Canada",52991
"Canada1193","Canada",52992
"Canada1194","Canada",52993
"Canada1195","Canada",52994
"Canada1196","Canada",52995
"Canada1197","Canada",52996
"Canada1198","Canada",52997
"Canada1199","Canada",52998
"Canada1200","Canada",52999
"Canada1201","Canada",53000
"Canada1202","Canada",53001
"Canada1203","Canada",53002
"Canada1204","Canada",53003
"Canada1205","Canada",53004
"Canada1206","Canada",53005
"Canada1207","Canada",53006
"Canada1208","Canada",53007
"Canada1209","Canada",53008
"Canada1210","Canada",53009
"Canada1211","Canada",53010
"Canada1212","Canada",53011
"Canada1213","Canada",53012
"Canada1214","Canada",53013
"Canada1215","Canada",53014
"Canada1216","Canada",53015
"Canada1217","Canada",53016
"Canada1218","Canada",53017
"Canada1219","Canada",53018
"Canada1220","Canada",53019
"Canada1221","Canada",53020
"Canada1222","Canada",53021
"Canada1223","Canada",53022
"Canada1224","Canada",53023
"Canada1225","Canada",53024
"Canada1226","Canada",53025
"Canada1227","Canada",53026
"Canada1228","Canada",53027
"Canada1229","Canada",53028
"Canada1230","Canada",53029
"Canada1231","Canada",53030
"Canada1232","Canada",53031
"Canada1233","Canada",53032
"Canada1234","Canada",53033
"Canada1235","Canada",53034
"Canada1236","Canada",53335
"Canada1237","Canada",53336
"Canada1238","Canada",53337
"Canada1239","Canada",53338
"Canada1240","Canada",53339
"Canada1241","Canada",53340
"Canada1242","Canada",53341
"Canada1243","Canada",53342
"Canada1244","Canada",53343
"Canada1245","Canada",53344
"Canada1246","Canada",53345
"Canada1247","Canada",53346
"Canada1248","Canada",53347
"Canada1249","Canada",53348
"Canada1250","Canada",53349
"Canada1251","Canada",53350
"Canada1252","Canada",53351
"Canada1253","Canada",53352
"Canada1254","Canada",53353
"Canada1255","Canada",53354
"Canada1256","Canada",53355
"Canada1257","Canada",53356
"Canada1258","Canada",53358
"Canada1259","Canada",53359
"Canada1260","Canada",53360
"Canada1261","Canada",53361
"Canada1262","Canada",53362
"Canada1263","Canada",53363
"Canada1264","Canada",53364
"Canada1265","Canada",53365
"Canada1266","Canada",53366
"Canada1267","Canada",53367
"Canada1268","Canada",53368
"Canada1269","Canada",53369
"Canada1270","Canada",53370
"Canada1271","Canada",53371
"Canada1272","Canada",53372
"Canada1273","Canada",53373
"Canada1274","Canada",53374
"Canada1275","Canada",53375
"Canada1276","Canada",53376
"Canada1277","Canada",53377
"Canada1278","Canada",53378
"Canada1279","Canada",53379
"Canada1280","Canada",53380
"Canada1281","Canada",53381
"Canada1282","Canada",53382
"Canada1283","Canada",53383
"Canada1284","Canada",53384
"Canada1285","Canada",53385
"Canada1286","Canada",53386
"Canada1287","Canada",53387
"Canada1288","Canada",53388
"Canada1289","Canada",53389
"Canada1290","Canada",53696
"Canada1291","Canada",53697
"Canada1292","Canada",53698
"Canada1293","Canada",53699
"Canada1294","Canada",53700
"Canada1295","Canada",53701
"Canada1296","Canada",53702
"Canada1297","Canada",53703
"Canada1298","Canada",53704
"Canada1299","Canada",53705
"Canada1300","Canada",53706
"Canada1301","Canada",53707
"Canada1302","Canada",53708
"Canada1303","Canada",53709
"Canada1304","Canada",53710
"Canada1305","Canada",53711
"Canada1306","Canada",53712
"Canada1307","Canada",53713
"Canada1308","Canada",53714
"Canada1309","Canada",53715
"Canada1310","Canada",53716
"Canada1311","Canada",53717
"Canada1312","Canada",53718
"Canada1313","Canada",53719
"Canada1314","Canada",53720
"Canada1315","Canada",53721
"Canada1316","Canada",53722
"Canada1317","Canada",53723
"Canada1318","Canada",53724
"Canada1319","Canada",53725
"Canada1320","Canada",53726
"Canada1321","Canada",53727
"Canada1322","Canada",53728
"Canada1323","Canada",53729
"Canada1324","Canada",53730
"Canada1325","Canada",53731
"Canada1326","Canada",53732
"Canada1327","Canada",53733
"Canada1328","Canada",53734
"Canada1329","Canada",53735
"Canada1330","Canada",53736
"Canada1331","Canada",53737
"Canada1332","Canada",53738
"Canada1333","Canada",53739
"Canada1334","Canada",53740
"Canada1335","Canada",53741
"Canada1336","Canada",53742
"Canada1337","Canada",54059
"Canada1338","Canada",54060
"Canada1339","Canada",54061
"Canada1340","Canada",54062
"Canada1341","Canada",54063
"Canada1342","Canada",54064
"Canada1343","Canada",54065
"Canada1344","Canada",54066
"Canada1345","Canada",54067
"Canada1346","Canada",54068
"Canada1347","Canada",54069
"Canada1348","Canada",54070
"Canada1349","Canada",54071
"Canada1350","Canada",54072
"Canada1351","Canada",54074
"Canada1352","Canada",54075
"Canada1353","Canada",54076
"Canada1354","Canada",54077
"Canada1355","Canada",54078
"Canada1356","Canada",54079
"Canada1357","Canada",54080
"Canada1358","Canada",54081
"Canada1359","Canada",54082
"Canada1360","Canada",54083
"Canada1361","Canada",54084
"Canada1362","Canada",54085
"Canada1363","Canada",54086
"Canada1364","Canada",54087
"Canada1365","Canada",54088
"Canada1366","Canada",54089
"Canada1367","Canada",54090
"Canada1368","Canada",54091
"Canada1369","Canada",54092
"Canada1370","Canada",54093
"Canada1371","Canada",54094
"Canada1372","Canada",54095
"Canada1373","Canada",54096
"Canada1374","Canada",54097
"Canada1375","Canada",54098
"Canada1376","Canada",54099
"Canada1377","Canada",54100
"Canada1378","Canada",54101
"Canada1379","Canada",54102
"Canada1380","Canada",54103
"Canada1381","Canada",54104
"Canada1382","Canada",54105
"Canada1383","Canada",54106
"Canada1384","Canada",54107
"Canada1385","Canada",54108
"Canada1386","Canada",54109
"Canada1387","Canada",54110
"Canada1388","Canada",54111
"Canada1389","Canada",54444
"Canada1390","Canada",54445
"Canada1391","Canada",54446
"Canada1392","Canada",54447
"Canada1393","Canada",54448
"Canada1394","Canada",54449
"Canada1395","Canada",54450
"Canada1396","Canada",54451
"Canada1397","Canada",54452
"Canada1398","Canada",54453
"Canada1399","Canada",54454
"Canada1400","Canada",54455
"Canada1401","Canada",54456
"Canada1402","Canada",54457
"Canada1403","Canada",54458
"Canada1404","Canada",54459
"Canada1405","Canada",54460
"Canada1406","Canada",54461
"Canada1407","Canada",54462
"Canada1408","Canada",54463
"Canada1409","Canada",54464
"Canada1410","Canada",54465
"Canada1411","Canada",54466
"Canada1412","Canada",54467
"Canada1413","Canada",54468
"Canada1414","Canada",54469
"Canada1415","Canada",54470
"Canada1416","Canada",54471
"Canada1417","Canada",54472
"Canada1418","Canada",54473
"Canada1419","Canada",54474
"Canada1420","Canada",54475
"Canada1421","Canada",54476
"Canada1422","Canada",54477
"Canada1423","Canada",54478
"Canada1424","Canada",54479
"Switzerland1","Switzerland",46986
"Switzerland2","Switzerland",46987
"Switzerland3","Switzerland",46988
"Switzerland4","Switzerland",46989
"Switzerland5","Switzerland",46990
"Switzerland6","Switzerland",46991
"Switzerland7","Switzerland",47347
"Switzerland8","Switzerland",47348
"Switzerland9","Switzerland",47349
"Switzerland10","Switzerland",47350
"Switzerland11","Switzerland",47351
"Switzerland12","Switzerland",47708
"Switzerland13","Switzerland",47709
"Switzerland14","Switzerland",47710
"Chile1","Chile",4788
"Chile2","Chile",4789
"Chile3","Chile",4790
"Chile4","Chile",4791
"Chile5","Chile",4792
"Chile6","Chile",4793
"Chile7","Chile",4794
"Chile8","Chile",5147
"Chile9","Chile",5148
"Chile10","Chile",5149
"Chile11","Chile",5150
"Chile12","Chile",5151
"Chile13","Chile",5152
"Chile14","Chile",5506
"Chile15","Chile",5507
"Chile16","Chile",5508
"Chile17","Chile",5509
"Chile18","Chile",5510
"Chile19","Chile",5511
"Chile20","Chile",5512
"Chile21","Chile",5865
"Chile22","Chile",5866
"Chile23","Chile",5867
"Chile24","Chile",5868
"Chile25","Chile",5869
"Chile26","Chile",5870
"Chile27","Chile",5871
"Chile28","Chile",6225
"Chile29","Chile",6226
"Chile30","Chile",6227
"Chile31","Chile",6228
"Chile32","Chile",6585
"Chile33","Chile",6586
"Chile34","Chile",6587
"Chile35","Chile",6588
"Chile36","Chile",6945
"Chile37","Chile",6946
"Chile38","Chile",6947
"Chile39","Chile",6948
"Chile40","Chile",7305
"Chile41","Chile",7306
"Chile42","Chile",7307
"Chile43","Chile",7308
"Chile44","Chile",7309
"Chile45","Chile",7665
"Chile46","Chile",7666
"Chile47","Chile",7667
"Chile48","Chile",7668
"Chile49","Chile",7669
"Chile50","Chile",8025
"Chile51","Chile",8026
"Chile52","Chile",8027
"Chile53","Chile",8028
"Chile54","Chile",8029
"Chile55","Chile",8386
"Chile56","Chile",8387
"Chile57","Chile",8388
"Chile58","Chile",8389
"Chile59","Chile",8746
"Chile60","Chile",8747
"Chile61","Chile",8748
"Chile62","Chile",8749
"Chile63","Chile",9106
"Chile64","Chile",9107
"Chile65","Chile",9108
"Chile66","Chile",9109
"Chile67","Chile",9467
"Chile68","Chile",9468
"Chile69","Chile",9469
"Chile70","Chile",9827
"Chile71","Chile",9828
"Chile72","Chile",9829
"Chile73","Chile",10187
"Chile74","Chile",10188
"Chile75","Chile",10189
"Chile76","Chile",10190
"Chile77","Chile",10547
"Chile78","Chile",10548
"Chile79","Chile",10549
"Chile80","Chile",10907
"Chile81","Chile",10908
"Chile82","Chile",10909
"Chile83","Chile",10910
"Chile84","Chile",11268
"Chile85","Chile",11269
"Chile86","Chile",11270
"Chile87","Chile",11628
"Chile88","Chile",11629
"Chile89","Chile",11630
"Chile90","Chile",11980
"Chile91","Chile",11982
"Chile92","Chile",11988
"Chile93","Chile",11989
"Chile94","Chile",11990
"Chile95","Chile",11991
"Chile96","Chile",12342
"Chile97","Chile",12349
"Chile98","Chile",12350
"Chile99","Chile",12351
"Chile100","Chile",12709
"Chile101","Chile",12710
"Chile102","Chile",13069
"Chile103","Chile",13070
"Chile104","Chile",13429
"Chile105","Chile",13430
"Chile106","Chile",13431
"Chile107","Chile",13789
"Chile108","Chile",13790
"Chile109","Chile",13791
"Chile110","Chile",14149
"Chile111","Chile",14150
"Chile112","Chile",14151
"Chile113","Chile",14509
"Chile114","Chile",14510
"Chile115","Chile",14511
"Chile116","Chile",14831
"Chile117","Chile",14870
"Chile118","Chile",14871
"Chile119","Chile",14872
"Chile120","Chile",15220
"Chile121","Chile",15221
"Chile122","Chile",15230
"Chile123","Chile",15231
"Chile124","Chile",15232
"Chile125","Chile",15590
"Chile126","Chile",15591
"Chile127","Chile",15592
"Chile128","Chile",15950
"Chile129","Chile",15951
"Chile130","Chile",15952
"Chile131","Chile",15953
"Chile132","Chile",16310
"Chile133","Chile",16311
"Chile134","Chile",16312
"Chile135","Chile",16313
"Chile136","Chile",16670
"Chile137","Chile",16671
"Chile138","Chile",16672
"Chile139","Chile",16673
"Chile140","Chile",17030
"Chile141","Chile",17031
"Chile142","Chile",17032
"Chile143","Chile",17033
"Chile144","Chile",17390
"Chile145","Chile",17391
"Chile146","Chile",17392
"Chile147","Chile",17750
"Chile148","Chile",17751
"Chile149","Chile",17752
"Chile150","Chile",18110
"Chile151","Chile",18111
"Chile152","Chile",18112
"Chile153","Chile",18470
"Chile154","Chile",18471
"Chile155","Chile",18472
"Chile156","Chile",18830
"Chile157","Chile",18831
"Chile158","Chile",19191
"China1","China",34852
"China2","China",35212
"China3","China",35213
"China4","China",35573
"China5","China",35929
"China6","China",35930
"China7","China",35931
"China8","China",36289
"China9","China",36290
"China10","China",36291
"China11","China",36649
"China12","China",36650
"China13","China",36651
"China14","China",36652
"China15","China",37010
"China16","China",37011
"China17","China",37361
"China18","China",37362
"China19","China",37368
"China20","China",37369
"China21","China",37370
"China22","China",37371
"China23","China",37372
"China24","China",37373
"China25","China",37720
"China26","China",37721
"China27","China",37722
"China28","China",37723
"China29","China",37724
"China30","China",37727
"China31","China",37728
"China32","China",37729
"China33","China",37730
"China34","China",37731
"China35","China",37732
"China36","China",37733
"China37","China",37734
"China38","China",37735
"China39","China",38079
"China40","China",38080
"China41","China",38081
"China42","China",38082
"China43","China",38083
"China44","China",38084
"China45","China",38085
"China46","China",38086
"China47","China",38087
"China48","China",38088
"China49","China",38089
"China50","China",38090
"China51","China",38091
"China52","China",38092
"China53","China",38093
"China54","China",38094
"China55","China",38095
"China56","China",38096
"China57","China",38097
"China58","China",38438
"China59","China",38439
"China60","China",38440
"China61","China",38441
"China62","China",38442
"China63","China",38443
"China64","China",38444
"China65","China",38445
"China66","China",38446
"China67","China",38447
"China68","China",38448
"China69","China",38449
"China70","China",38450
"China71","China",38451
"China72","China",38452
"China73","China",38453
"China74","China",38454
"China75","China",38455
"China76","China",38456
"China77","China",38457
"China78","China",38458
"China79","China",38798
"China80","China",38799
"China81","China",38800
"China82","China",38801
"China83","China",38802
"China84","China",38803
"China85","China",38804
"China86","China",38805
"China87","China",38806
"China88","China",38807
"China89","China",38808
"China90","China",38809
"China91","China",38810
"China92","China",38811
"China93","China",38812
"China94","China",38813
"China95","China",38814
"China96","China",38815
"China97","China",38816
"China98","China",38817
"China99","China",38818
"China100","China",38819
"China101","China",38820
"China102","China",39158
"China103","China",39159
"China104","China",39160
"China105","China",39161
"China106","China",39162
"China107","China",39163
"China108","China",39164
"China109","China",39165
"China110","China",39166
"China111","China",39167
"China112","China",39168
"China113","China",39169
"China114","China",39170
"China115","China",39171
"China116","China",39172
"China117","China",39173
"China118","China",39174
"China119","China",39175
"China120","China",39176
"China121","China",39177
"China122","China",39178
"China123","China",39179
"China124","China",39180
"China125","China",39519
"China126","China",39520
"China127","China",39521
"China128","China",39522
"China129","China",39523
"China130","China",39524
"China131","China",39525
"China132","China",39526
"China133","China",39527
"China134","China",39528
"China135","China",39529
"China136","China",39530
"China137","China",39531
"China138","China",39532
"China139","China",39533
"China140","China",39534
"China141","China",39535
"China142","China",39536
"China143","China",39537
"China144","China",39538
"China145","China",39539
"China146","China",39540
"China147","China",39541
"China148","China",39869
"China149","China",39879
"China150","China",39880
"China151","China",39881
"China152","China",39882
"China153","China",39883
"China154","China",39884
"China155","China",39885
